ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:08:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:09:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:10:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:11:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:12:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:13:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:14:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:15:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:16:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:17:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:18:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:19:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:20:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:21:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:22:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:23:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:24:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:25:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:26:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:27:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:28:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:29:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:30:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:31:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:32:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:33:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:34:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:35:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:36:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:37:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.NonHeap.Used,05.03.2019 12:38:00,37871.451
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:08:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:09:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:10:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:11:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:12:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:13:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:14:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:15:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:16:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:17:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:18:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:19:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:20:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:21:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:22:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:23:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:24:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:25:00,30758.143
ip-172-31-18-32.taskmanager.d1ec10a5d67e06ac84d6ae0c865ceaf6.Status.JVM.Memory.Heap.Used,05.03.2019 12:26:00,30758.143
