,1,2
0,03.03.2019 15:11,95015
1,03.03.2019 15:12,88810
2,03.03.2019 15:13,81308
3,03.03.2019 15:14,78486
4,03.03.2019 15:15,68898
5,03.03.2019 15:16,64814
6,03.03.2019 15:17,53530
7,03.03.2019 15:18,53576
8,03.03.2019 15:19,48854
9,03.03.2019 15:20,47504
10,03.03.2019 15:21,47586
11,03.03.2019 15:22,47602
12,03.03.2019 15:23,47608
13,03.03.2019 15:24,45658
14,03.03.2019 15:25,43172
15,03.03.2019 15:26,40940
16,03.03.2019 15:27,40342
17,03.03.2019 15:28,40354
18,03.03.2019 15:29,39512
19,03.03.2019 15:30,39088
20,03.03.2019 15:31,40620
21,03.03.2019 15:32,40060
22,03.03.2019 15:33,39224
23,03.03.2019 15:34,39224
24,03.03.2019 15:35,39224
25,03.03.2019 15:36,38574
26,03.03.2019 15:37,37816
27,03.03.2019 15:38,37188
28,03.03.2019 15:39,37226
29,03.03.2019 15:40,35374
30,03.03.2019 15:41,35434
