,1,2
0,2019-02-23 22:19:00,1810864.5714285714
1,2019-02-23 22:20:00,2273753.333333333
2,2019-02-23 22:21:00,2386886.857142857
3,2019-02-23 22:22:00,2582173.9047619044
4,2019-02-23 22:23:00,2664743.3333333326
5,2019-02-23 22:24:00,2796952.761904761
6,2019-02-23 22:25:00,2852814.857142857
7,2019-02-23 22:26:00,2906789.5238095233
8,2019-02-23 22:27:00,3001322.476190476
9,2019-02-23 22:28:00,3086816.0952380947
10,2019-02-23 22:29:00,3189216.7619047617
11,2019-02-23 22:30:00,3280463.8095238092
12,2019-02-23 22:31:00,3382346.952380952
13,2019-02-23 22:32:00,3488196.285714285
14,2019-02-23 22:33:00,3596011.0476190476
15,2019-02-23 22:34:00,3715030.19047619
16,2019-02-23 22:35:00,3882895.619047619
17,2019-02-23 22:36:00,4048568.4761904767
18,2019-02-23 22:37:00,4206610.285714285
19,2019-02-23 22:38:00,4387782.285714286
20,2019-02-23 22:39:00,4537238.476190476
21,2019-02-23 22:40:00,4737355.333333333
22,2019-02-23 22:41:00,4904760.476190477
23,2019-02-23 22:42:00,5084753.904761904
24,2019-02-23 22:43:00,5271810.761904761
25,2019-02-23 22:44:00,5471529.714285715
26,2019-02-23 22:45:00,5660440.2857142845
27,2019-02-23 22:46:00,5759751.333333333
28,2019-02-23 22:47:00,5818615.428571427
29,2019-02-23 22:48:00,5900065.142857143
30,2019-02-23 22:49:00,5960388.095238094
31,2019-02-23 22:50:00,6002819.333333333
