,1,2
0,2019-02-23 23:41:00,2450567.8095238092
1,2019-02-23 23:42:00,3129171.4285714286
2,2019-02-23 23:43:00,3421287.6190476185
3,2019-02-23 23:44:00,3759413.2380952383
4,2019-02-23 23:45:00,4054784.1904761908
5,2019-02-23 23:46:00,4260058.190476189
6,2019-02-23 23:47:00,4349101.142857143
7,2019-02-23 23:48:00,4450571.333333334
8,2019-02-23 23:49:00,4578754.380952381
9,2019-02-23 23:50:00,4672594.571428572
10,2019-02-23 23:51:00,4697179.142857143
11,2019-02-23 23:52:00,5060098.285714286
12,2019-02-23 23:53:00,5313399.523809523
13,2019-02-23 23:54:00,5351182.3809523815
14,2019-02-23 23:55:00,5545906.857142857
15,2019-02-23 23:56:00,5910378.857142857
16,2019-02-23 23:57:00,6397766.0
17,2019-02-23 23:58:00,7045046.857142858
18,2019-02-23 23:59:00,7340720.571428572
19,2019-02-24 00:00:00,7443956.285714285
20,2019-02-24 00:01:00,7512109.714285714
21,2019-02-24 00:02:00,7593608.952380953
22,2019-02-24 00:03:00,7704979.809523809
23,2019-02-24 00:04:00,7724348.952380952
24,2019-02-24 00:05:00,7758418.380952381
25,2019-02-24 00:06:00,7777236.666666665
26,2019-02-24 00:07:00,7785105.142857142
27,2019-02-24 00:08:00,7802284.857142857
28,2019-02-24 00:09:00,7828294.571428573
29,2019-02-24 00:10:00,7862723.714285715
30,2019-02-24 00:11:00,8027455.238095238
31,2019-02-24 00:12:00,8548695.523809526
