,1,2
0,23.02.2019 12:58,1875238
1,23.02.2019 12:59,2813006
2,23.02.2019 13:00,3106544
3,23.02.2019 13:01,3465060
4,23.02.2019 13:02,3859202
5,23.02.2019 13:03,4334366
6,23.02.2019 13:04,4896172
7,23.02.2019 13:05,5381338
8,23.02.2019 13:06,5911006
9,23.02.2019 13:07,6174374
10,23.02.2019 13:08,6310572
11,23.02.2019 13:09,6588516
12,23.02.2019 13:10,6972784
13,23.02.2019 13:11,7206854
14,23.02.2019 13:12,7343402
15,23.02.2019 13:13,7421894
16,23.02.2019 13:14,7568068
17,23.02.2019 13:15,7641808
18,23.02.2019 13:16,7973262
19,23.02.2019 13:17,8079514
20,23.02.2019 13:18,8926860
21,23.02.2019 13:19,9642324
22,23.02.2019 13:20,9767652
23,23.02.2019 13:21,10032780
24,23.02.2019 13:22,10029266
25,23.02.2019 13:23,10037582
26,23.02.2019 13:24,10045944
27,23.02.2019 13:25,10054368
28,23.02.2019 13:26,10062768
29,23.02.2019 13:27,10071192
30,23.02.2019 13:28,10071192
