,1,2
0,2019-02-23 16:37:00,1872808.0
1,2019-02-23 16:38:00,2102852.0
2,2019-02-23 16:39:00,2336269.0
3,2019-02-23 16:40:00,2846239.0
4,2019-02-23 16:41:00,3070118.0
5,2019-02-23 16:42:00,3314478.0
6,2019-02-23 16:43:00,3437345.0
7,2019-02-23 16:44:00,3563051.0
8,2019-02-23 16:45:00,3690476.0
9,2019-02-23 16:46:00,3853290.0
10,2019-02-23 16:47:00,4062769.0
11,2019-02-23 16:48:00,4251713.0
12,2019-02-23 16:49:00,4466006.0
13,2019-02-23 16:50:00,4659810.0
14,2019-02-23 16:51:00,4871895.0
15,2019-02-23 16:52:00,5088682.0
16,2019-02-23 16:53:00,5314092.0
17,2019-02-23 16:54:00,5703874.0
18,2019-02-23 16:55:00,6039859.0
19,2019-02-23 16:56:00,6275594.0
20,2019-02-23 16:57:00,6348013.0
21,2019-02-23 16:58:00,6410372.0
22,2019-02-23 16:59:00,6461985.0
23,2019-02-23 17:00:00,6510103.0
24,2019-02-23 17:01:00,6609795.0
25,2019-02-23 17:02:00,6715207.0
26,2019-02-23 17:03:00,6736592.0
27,2019-02-23 17:04:00,6807772.0
28,2019-02-23 17:05:00,6902198.0
29,2019-02-23 17:06:00,7085654.0
30,2019-02-23 17:07:00,7126217.0
