,1,2
0,2019-02-23 23:41:00,318179.4285714286
1,2019-02-23 23:42:00,440809.71428571426
2,2019-02-23 23:43:00,498445.61904761905
3,2019-02-23 23:44:00,578781.1428571428
4,2019-02-23 23:45:00,702071.3333333333
5,2019-02-23 23:46:00,813533.3333333331
6,2019-02-23 23:47:00,789780.857142857
7,2019-02-23 23:48:00,783259.0476190475
8,2019-02-23 23:49:00,779737.3333333333
9,2019-02-23 23:50:00,764545.0476190476
10,2019-02-23 23:51:00,762632.0
11,2019-02-23 23:52:00,760013.3333333331
12,2019-02-23 23:53:00,761072.8571428572
13,2019-02-23 23:54:00,748203.7142857142
14,2019-02-23 23:55:00,727550.9523809523
15,2019-02-23 23:56:00,705506.1904761905
16,2019-02-23 23:57:00,751395.619047619
17,2019-02-23 23:58:00,731839.9047619049
18,2019-02-23 23:59:00,736038.5714285715
19,2019-02-24 00:00:00,751250.9523809523
20,2019-02-24 00:01:00,747486.9523809523
21,2019-02-24 00:02:00,744925.523809524
22,2019-02-24 00:03:00,700335.619047619
23,2019-02-24 00:04:00,558768.9523809524
24,2019-02-24 00:05:00,556232.7619047619
25,2019-02-24 00:06:00,551858.2857142857
26,2019-02-24 00:07:00,551843.2380952381
27,2019-02-24 00:08:00,552099.7142857143
28,2019-02-24 00:09:00,551826.2857142857
29,2019-02-24 00:10:00,549494.6666666666
30,2019-02-24 00:11:00,558506.0952380953
31,2019-02-24 00:12:00,543470.4761904761
