,1,2
0,2019-02-23 16:37:00,228152.0
1,2019-02-23 16:38:00,228165.0
2,2019-02-23 16:39:00,228166.0
3,2019-02-23 16:40:00,236010.0
4,2019-02-23 16:41:00,238009.0
5,2019-02-23 16:42:00,238009.0
6,2019-02-23 16:43:00,238009.0
7,2019-02-23 16:44:00,238018.0
8,2019-02-23 16:45:00,238102.0
9,2019-02-23 16:46:00,238235.0
10,2019-02-23 16:47:00,238314.0
11,2019-02-23 16:48:00,238386.0
12,2019-02-23 16:49:00,238441.0
13,2019-02-23 16:50:00,238509.0
14,2019-02-23 16:51:00,238510.0
15,2019-02-23 16:52:00,238513.0
16,2019-02-23 16:53:00,238514.0
17,2019-02-23 16:54:00,238516.0
18,2019-02-23 16:55:00,238516.0
19,2019-02-23 16:56:00,238518.0
20,2019-02-23 16:57:00,238521.0
21,2019-02-23 16:58:00,238523.0
22,2019-02-23 16:59:00,238510.0
23,2019-02-23 17:00:00,238514.0
24,2019-02-23 17:01:00,238545.0
25,2019-02-23 17:02:00,238545.0
26,2019-02-23 17:03:00,238546.0
27,2019-02-23 17:04:00,238546.0
28,2019-02-23 17:05:00,238546.0
29,2019-02-23 17:06:00,238546.0
30,2019-02-23 17:07:00,238547.0
