,1,2
0,03.03.2019 15:54:00,37547.647999999994
1,03.03.2019 15:55:00,37547.647999999994
2,03.03.2019 15:56:00,37547.647999999994
3,03.03.2019 15:57:00,37547.647999999994
4,03.03.2019 15:58:00,37547.647999999994
5,03.03.2019 15:59:00,37547.647999999994
6,03.03.2019 16:00:00,37547.647999999994
7,03.03.2019 16:01:00,37547.647999999994
8,03.03.2019 16:02:00,37547.647999999994
9,03.03.2019 16:03:00,37547.647999999994
10,03.03.2019 16:04:00,37547.647999999994
11,03.03.2019 16:05:00,37547.647999999994
12,03.03.2019 16:06:00,37547.647999999994
13,03.03.2019 16:07:00,37547.647999999994
14,03.03.2019 16:08:00,37547.647999999994
15,03.03.2019 16:09:00,37547.647999999994
16,03.03.2019 16:10:00,37547.647999999994
17,03.03.2019 16:11:00,37547.647999999994
18,03.03.2019 16:12:00,37547.647999999994
19,03.03.2019 16:13:00,37547.647999999994
20,03.03.2019 16:14:00,37547.647999999994
21,03.03.2019 16:15:00,37547.647999999994
22,03.03.2019 16:16:00,37547.647999999994
23,03.03.2019 16:17:00,37547.647999999994
24,03.03.2019 16:18:00,37547.647999999994
25,03.03.2019 16:19:00,37547.647999999994
26,03.03.2019 16:20:00,37547.647999999994
27,03.03.2019 16:21:00,37547.647999999994
28,03.03.2019 16:22:00,37547.647999999994
29,03.03.2019 16:23:00,37547.647999999994
30,03.03.2019 16:24:00,37547.647999999994
31,03.03.2019 16:25:00,37547.647999999994
