,1,2
0,23.02.2019 16:37:00,34099.275
1,23.02.2019 16:38:00,34099.275
2,23.02.2019 16:39:00,34099.275
3,23.02.2019 16:40:00,34099.275
4,23.02.2019 16:41:00,34099.275
5,23.02.2019 16:42:00,34099.275
6,23.02.2019 16:43:00,34099.275
7,23.02.2019 16:44:00,34099.275
8,23.02.2019 16:45:00,34099.275
9,23.02.2019 16:46:00,34099.275
10,23.02.2019 16:47:00,34099.275
11,23.02.2019 16:48:00,34099.275
12,23.02.2019 16:49:00,34099.275
13,23.02.2019 16:50:00,34099.275
14,23.02.2019 16:51:00,34099.275
15,23.02.2019 16:52:00,34099.275
16,23.02.2019 16:53:00,34099.275
17,23.02.2019 16:54:00,34099.275
18,23.02.2019 16:55:00,34099.275
19,23.02.2019 16:56:00,34099.275
20,23.02.2019 16:57:00,34099.275
21,23.02.2019 16:58:00,34099.275
22,23.02.2019 16:59:00,34099.275
23,23.02.2019 17:00:00,34099.275
24,23.02.2019 17:01:00,34099.275
25,23.02.2019 17:02:00,34099.275
26,23.02.2019 17:03:00,34099.275
27,23.02.2019 17:04:00,34099.275
28,23.02.2019 17:05:00,34099.275
29,23.02.2019 17:06:00,34099.275
30,23.02.2019 17:07:00,34099.275
