,1,2
0,05.03.2019 13:27:00,38115.020375
1,05.03.2019 13:28:00,38115.020375
2,05.03.2019 13:29:00,38115.020375
3,05.03.2019 13:30:00,38115.020375
4,05.03.2019 13:31:00,38115.020375
5,05.03.2019 13:32:00,38115.020375
6,05.03.2019 13:33:00,38115.020375
7,05.03.2019 13:34:00,38115.020375
8,05.03.2019 13:35:00,38115.020375
9,05.03.2019 13:36:00,38115.020375
10,05.03.2019 13:37:00,38115.020375
11,05.03.2019 13:38:00,38115.020375
12,05.03.2019 13:39:00,38115.020375
13,05.03.2019 13:40:00,38115.020375
14,05.03.2019 13:41:00,38115.020375
15,05.03.2019 13:42:00,38115.020375
16,05.03.2019 13:43:00,38115.020375
17,05.03.2019 13:44:00,38115.020375
18,05.03.2019 13:45:00,38115.020375
19,05.03.2019 13:46:00,38115.020375
20,05.03.2019 13:47:00,38115.020375
21,05.03.2019 13:48:00,38115.020375
22,05.03.2019 13:49:00,38115.020375
23,05.03.2019 13:50:00,38115.020375
24,05.03.2019 13:51:00,38115.020375
25,05.03.2019 13:52:00,38115.020375
26,05.03.2019 13:53:00,38115.020375
27,05.03.2019 13:54:00,38115.020375
28,05.03.2019 13:55:00,38115.020375
29,05.03.2019 13:56:00,38115.020375
30,05.03.2019 13:57:00,38115.020375
