,1,2
0,10.03.2019 11:30,33340.268
1,10.03.2019 11:31,33340.268
2,10.03.2019 11:32,33340.268
3,10.03.2019 11:33,33340.268
4,10.03.2019 11:34,33340.268
5,10.03.2019 11:35,33340.268
6,10.03.2019 11:36,33340.268
7,10.03.2019 11:37,33340.268
8,10.03.2019 11:38,33340.268
9,10.03.2019 11:39,33340.268
10,10.03.2019 11:40,33340.268
11,10.03.2019 11:41,33340.268
12,10.03.2019 11:42,33340.268
13,10.03.2019 11:43,33340.268
14,10.03.2019 11:44,33340.268
15,10.03.2019 11:45,33340.268
16,10.03.2019 11:46,33340.268
17,10.03.2019 11:47,33340.268
18,10.03.2019 11:48,33340.268
19,10.03.2019 11:49,33340.268
20,10.03.2019 11:50,33340.268
21,10.03.2019 11:51,33340.268
22,10.03.2019 11:52,33340.268
23,10.03.2019 11:53,33340.268
24,10.03.2019 11:54,33340.268
25,10.03.2019 11:55,33340.268
26,10.03.2019 11:56,33340.268
27,10.03.2019 11:57,33340.268
28,10.03.2019 11:58,33340.268
29,10.03.2019 11:59,33340.268
30,10.03.2019 12:00,33340.268
