,1,2
0,03.03.2019 16:41:00,29448.554375
1,03.03.2019 16:42:00,29448.554375
2,03.03.2019 16:43:00,29448.554375
3,03.03.2019 16:44:00,29448.554375
4,03.03.2019 16:45:00,29448.554375
5,03.03.2019 16:46:00,29448.554375
6,03.03.2019 16:47:00,29448.554375
7,03.03.2019 16:48:00,29448.554375
8,03.03.2019 16:49:00,29448.554375
9,03.03.2019 16:50:00,29448.554375
10,03.03.2019 16:51:00,29448.554375
11,03.03.2019 16:52:00,29448.554375
12,03.03.2019 16:53:00,29448.554375
13,03.03.2019 16:54:00,29448.554375
14,03.03.2019 16:55:00,29448.554375
15,03.03.2019 16:56:00,29448.554375
16,03.03.2019 16:57:00,29448.554375
17,03.03.2019 16:58:00,29448.554375
18,03.03.2019 16:59:00,29448.554375
19,03.03.2019 17:00:00,29448.554375
20,03.03.2019 17:01:00,29448.554375
21,03.03.2019 17:02:00,29448.554375
22,03.03.2019 17:03:00,29448.554375
23,03.03.2019 17:04:00,29448.554375
24,03.03.2019 17:05:00,29448.554375
25,03.03.2019 17:06:00,29448.554375
26,03.03.2019 17:07:00,29448.554375
27,03.03.2019 17:08:00,29448.554375
28,03.03.2019 17:09:00,29448.554375
29,03.03.2019 17:10:00,29448.554375
30,03.03.2019 17:11:00,29448.554375
