,1,2
0,2019-02-24 11:42:00,795430.8571428573
1,2019-02-24 11:43:00,839835.619047619
2,2019-02-24 11:44:00,841514.0952380953
3,2019-02-24 11:45:00,843345.1428571428
4,2019-02-24 11:46:00,845429.9047619047
5,2019-02-24 11:47:00,847496.0952380951
6,2019-02-24 11:48:00,849293.8095238096
7,2019-02-24 11:49:00,851102.2857142857
8,2019-02-24 11:50:00,852737.6190476188
9,2019-02-24 11:51:00,854433.3333333334
10,2019-02-24 11:52:00,856052.380952381
11,2019-02-24 11:53:00,857481.1428571428
12,2019-02-24 11:54:00,858796.5714285715
13,2019-02-24 11:55:00,859533.3333333334
14,2019-02-24 11:56:00,861219.6190476192
15,2019-02-24 11:57:00,861742.095238095
16,2019-02-24 11:58:00,862506.761904762
17,2019-02-24 11:59:00,863669.7142857143
18,2019-02-24 12:00:00,864694.6666666666
19,2019-02-24 12:01:00,864087.6190476192
20,2019-02-24 12:02:00,865115.7142857142
21,2019-02-24 12:03:00,866484.380952381
22,2019-02-24 12:04:00,866971.5238095237
23,2019-02-24 12:05:00,867167.1428571428
24,2019-02-24 12:06:00,867941.5238095237
25,2019-02-24 12:07:00,867871.8095238097
26,2019-02-24 12:08:00,868296.6666666666
27,2019-02-24 12:09:00,868795.9047619047
28,2019-02-24 12:10:00,869242.0000000001
29,2019-02-24 12:11:00,868904.9523809525
30,2019-02-24 12:12:00,868904.9523809525
