,1,2
0,2019-02-24 12:52:00,979323.6190476192
1,2019-02-24 12:53:00,1178308.5714285714
2,2019-02-24 12:54:00,1180330.0
3,2019-02-24 12:55:00,1182499.5238095238
4,2019-02-24 12:56:00,1184228.1904761905
5,2019-02-24 12:57:00,1185932.6666666665
6,2019-02-24 12:58:00,1187615.6190476192
7,2019-02-24 12:59:00,1189166.5714285714
8,2019-02-24 13:00:00,1190650.9523809527
9,2019-02-24 13:01:00,1191740.1904761903
10,2019-02-24 13:02:00,1192586.761904762
11,2019-02-24 13:03:00,1193658.1904761905
12,2019-02-24 13:04:00,1194813.8095238097
13,2019-02-24 13:05:00,1196269.8095238095
14,2019-02-24 13:06:00,1196330.761904762
15,2019-02-24 13:07:00,1197396.476190476
16,2019-02-24 13:08:00,1156302.380952381
17,2019-02-24 13:09:00,1140888.1904761903
18,2019-02-24 13:10:00,1136421.3333333333
19,2019-02-24 13:11:00,1133877.9047619046
20,2019-02-24 13:12:00,1123852.857142857
21,2019-02-24 13:13:00,1093228.476190476
22,2019-02-24 13:14:00,1088982.0952380951
23,2019-02-24 13:15:00,1090870.8571428575
24,2019-02-24 13:16:00,1090220.9523809522
25,2019-02-24 13:17:00,1090285.619047619
26,2019-02-24 13:18:00,1090147.142857143
27,2019-02-24 13:19:00,1090753.7142857143
28,2019-02-24 13:20:00,1090490.2857142857
29,2019-02-24 13:21:00,1091339.3333333333
30,2019-02-24 13:22:00,1091339.3333333333
