,1,2
0,2019-03-03 17:19:00,325662.0
1,2019-03-03 17:20:00,325662.0
2,2019-03-03 17:21:00,316208.0
3,2019-03-03 17:22:00,310112.0
4,2019-03-03 17:23:00,311382.0
5,2019-03-03 17:24:00,296088.0
6,2019-03-03 17:25:00,282226.0
7,2019-03-03 17:26:00,280922.0
8,2019-03-03 17:27:00,286786.0
9,2019-03-03 17:28:00,278584.0
10,2019-03-03 17:29:00,285068.0
11,2019-03-03 17:30:00,277194.0
12,2019-03-03 17:31:00,267274.0
13,2019-03-03 17:32:00,273680.0
14,2019-03-03 17:33:00,261638.0
15,2019-03-03 17:34:00,268266.0
16,2019-03-03 17:35:00,260392.0
17,2019-03-03 17:36:00,247148.0
18,2019-03-03 17:37:00,243552.0
19,2019-03-03 17:38:00,250234.0
20,2019-03-03 17:39:00,256898.0
21,2019-03-03 17:40:00,258976.0
22,2019-03-03 17:41:00,259322.0
23,2019-03-03 17:42:00,259200.0
24,2019-03-03 17:43:00,259852.0
25,2019-03-03 17:44:00,254004.0
26,2019-03-03 17:45:00,261208.0
27,2019-03-03 17:46:00,256414.0
28,2019-03-03 17:47:00,251018.0
29,2019-03-03 17:48:00,257672.0
30,2019-03-03 17:49:00,251046.0
