,1,2
0,2019-02-24 11:08:00,1104166.5
1,2019-02-24 11:09:00,1344623.1666666667
2,2019-02-24 11:10:00,3297687.8333333335
3,2019-02-24 11:11:00,3954796.5
4,2019-02-24 11:12:00,4206721.666666666
5,2019-02-24 11:13:00,4422102.0
6,2019-02-24 11:14:00,4655118.333333334
7,2019-02-24 11:15:00,4857159.666666667
8,2019-02-24 11:16:00,5012757.833333333
9,2019-02-24 11:17:00,5153052.5
10,2019-02-24 11:18:00,5326356.5
11,2019-02-24 11:19:00,5405357.333333333
12,2019-02-24 11:20:00,5527028.833333333
13,2019-02-24 11:21:00,5788929.833333334
14,2019-02-24 11:22:00,5999024.666666667
15,2019-02-24 11:23:00,6136681.833333334
16,2019-02-24 11:24:00,6225234.333333333
17,2019-02-24 11:25:00,6289214.333333334
18,2019-02-24 11:26:00,6318196.833333334
19,2019-02-24 11:27:00,6370176.5
20,2019-02-24 11:28:00,6480015.333333334
21,2019-02-24 11:29:00,6568763.833333333
22,2019-02-24 11:30:00,6696213.833333333
23,2019-02-24 11:31:00,7152444.0
24,2019-02-24 11:32:00,7437208.333333334
25,2019-02-24 11:33:00,7554656.833333333
26,2019-02-24 11:34:00,7765309.166666667
27,2019-02-24 11:35:00,7881725.500000001
28,2019-02-24 11:36:00,7945886.666666667
29,2019-02-24 11:37:00,8077695.333333333
30,2019-02-24 11:38:00,8172444.166666667
31,2019-02-24 11:39:00,3458112.166666666
