,1,2
0,2019-02-24 13:56:00,1158560.5714285714
1,2019-02-24 13:57:00,2226347.333333333
2,2019-02-24 13:58:00,3591811.047619046
3,2019-02-24 13:59:00,4141792.761904762
4,2019-02-24 14:00:00,4497737.523809524
5,2019-02-24 14:01:00,4796981.809523809
6,2019-02-24 14:02:00,4951529.523809523
7,2019-02-24 14:03:00,5108632.095238096
8,2019-02-24 14:04:00,5180091.142857143
9,2019-02-24 14:05:00,5240884.857142857
10,2019-02-24 14:06:00,5292967.238095239
11,2019-02-24 14:07:00,5362289.047619047
12,2019-02-24 14:08:00,5447777.619047619
13,2019-02-24 14:09:00,5529190.285714285
14,2019-02-24 14:10:00,5598013.238095238
15,2019-02-24 14:11:00,5670750.761904763
16,2019-02-24 14:12:00,5731526.666666667
17,2019-02-24 14:13:00,5827679.6190476185
18,2019-02-24 14:14:00,5923681.809523811
19,2019-02-24 14:15:00,6018911.333333333
20,2019-02-24 14:16:00,6044241.333333333
21,2019-02-24 14:17:00,6085208.3809523815
22,2019-02-24 14:18:00,6136787.142857143
23,2019-02-24 14:19:00,6213470.476190478
24,2019-02-24 14:20:00,6310885.714285715
25,2019-02-24 14:21:00,6414652.857142857
26,2019-02-24 14:22:00,6488279.6190476185
27,2019-02-24 14:23:00,6575451.6190476185
28,2019-02-24 14:24:00,6732781.238095237
29,2019-02-24 14:25:00,6938760.857142857
30,2019-02-24 14:26:00,7054486.857142857
31,2019-02-24 14:27:00,7113176.571428572
32,2019-02-24 14:28:00,7175137.619047619
33,2019-02-24 14:29:00,7183511.333333333
