,1,2
0,2019-02-21 21:47:00,135311.0
1,2019-02-21 21:48:00,214640.0
2,2019-02-21 21:49:00,491192.0
3,2019-02-21 21:50:00,525762.0
4,2019-02-21 21:51:00,570288.0
5,2019-02-21 21:52:00,628757.0
6,2019-02-21 21:53:00,697225.0
7,2019-02-21 21:54:00,775537.0
8,2019-02-21 21:55:00,865453.0
9,2019-02-21 21:56:00,964969.0
10,2019-02-21 21:57:00,967394.0
11,2019-02-21 21:58:00,1085233.0
12,2019-02-21 21:59:00,1076662.0
13,2019-02-21 22:00:00,1216530.0
14,2019-02-21 22:01:00,1232413.0
15,2019-02-21 22:02:00,1353114.0
16,2019-02-21 22:03:00,1371315.0
17,2019-02-21 22:04:00,1550337.0
18,2019-02-21 22:05:00,1514332.0
19,2019-02-21 22:06:00,1527959.0
20,2019-02-21 22:07:00,1737568.0
21,2019-02-21 22:08:00,1752545.0
22,2019-02-21 22:09:00,1767398.0
23,2019-02-21 22:10:00,1734679.0
24,2019-02-21 22:11:00,1815218.0
25,2019-02-21 22:12:00,1840897.0
26,2019-02-21 22:13:00,1833962.0
27,2019-02-21 22:14:00,1779820.0
28,2019-02-21 22:15:00,1846246.0
29,2019-02-21 22:16:00,1854036.0
30,2019-02-21 22:17:00,1785298.0
31,2019-02-21 22:18:00,1785463.0
32,2019-02-21 22:18:10,1781763.0
33,2019-02-21 22:18:20,1744090.0
34,2019-02-21 22:18:30,1744092.0
35,2019-02-21 22:18:40,1744092.0
36,2019-02-21 22:18:50,1696697.0
37,2019-02-21 22:19:00,1696733.0
