,1,2
0,2019-02-24 12:52:00,1750309.5238095236
1,2019-02-24 12:53:00,3667504.571428571
2,2019-02-24 12:54:00,3925774.3809523806
3,2019-02-24 12:55:00,4065387.1428571427
4,2019-02-24 12:56:00,4218513.238095238
5,2019-02-24 12:57:00,4302853.999999999
6,2019-02-24 12:58:00,4375998.666666667
7,2019-02-24 12:59:00,4482823.714285715
8,2019-02-24 13:00:00,4560348.952380952
9,2019-02-24 13:01:00,4642832.666666666
10,2019-02-24 13:02:00,4669945.619047619
11,2019-02-24 13:03:00,4748261.809523809
12,2019-02-24 13:04:00,4817157.619047619
13,2019-02-24 13:05:00,4921570.666666666
14,2019-02-24 13:06:00,4991528.285714285
15,2019-02-24 13:07:00,5099101.904761905
16,2019-02-24 13:08:00,5121797.523809523
17,2019-02-24 13:09:00,5117863.809523811
18,2019-02-24 13:10:00,5117720.380952381
19,2019-02-24 13:11:00,5114778.857142857
20,2019-02-24 13:12:00,5131175.809523811
21,2019-02-24 13:13:00,5128396.095238095
22,2019-02-24 13:14:00,5097558.190476189
23,2019-02-24 13:15:00,5126726.095238096
24,2019-02-24 13:16:00,5397710.761904762
25,2019-02-24 13:17:00,5707190.666666666
26,2019-02-24 13:18:00,5845126.0
27,2019-02-24 13:19:00,5950328.380952381
28,2019-02-24 13:20:00,6015220.666666666
29,2019-02-24 13:21:00,5892136.041666666
30,2019-02-24 13:22:00,6169690.444444445
