,1,2
0,24.02.2019 12:53,597008.4249237501
1,24.02.2019 12:54,614826.732
2,24.02.2019 12:55,641021.38962625
3,24.02.2019 12:56,633720.971876875
4,24.02.2019 12:57,676637.348734375
5,24.02.2019 12:58,724101.2706731249
6,24.02.2019 12:59,728254.08634375
7,24.02.2019 13:00,762538.0823818749
8,24.02.2019 13:01,776188.4266106251
9,24.02.2019 13:02,842214.7847250002
10,24.02.2019 13:03,868861.0750093749
11,24.02.2019 13:04,867016.7576443751
12,24.02.2019 13:05,911556.0760168751
13,24.02.2019 13:06,993512.472750625
14,24.02.2019 13:07,892432.1347418751
15,24.02.2019 13:08,990122.68414625
16,24.02.2019 13:09,1027085.263325625
17,24.02.2019 13:10,1032598.5938156252
18,24.02.2019 13:11,1056824.41345125
19,24.02.2019 13:12,1067270.4563606249
20,24.02.2019 13:13,1054144.1206856251
21,24.02.2019 13:14,966219.6523293748
22,24.02.2019 13:15,1057353.4164293748
23,24.02.2019 13:16,1135672.252448125
24,24.02.2019 13:17,1181737.7618749999
25,24.02.2019 13:18,1174753.51102
26,24.02.2019 13:19,1214285.353623125
27,24.02.2019 13:20,1179518.076939375
28,24.02.2019 13:21,1242958.4755000002
29,24.02.2019 13:22,1247256.281935625
30,24.02.2019 13:23,1244217.8846662503
