,1,2
0,03.03.2019 17:54,95991.3195735
1,03.03.2019 17:55,96113.69679249999
2,03.03.2019 17:56,96247.19921166667
3,03.03.2019 17:57,96380.70162999998
4,03.03.2019 17:58,96502.19727416667
5,03.03.2019 17:59,96661.44774791667
6,03.03.2019 18:00,96796.18139125
7,03.03.2019 18:01,96897.20269541668
8,03.03.2019 18:02,97020.73298375
9,03.03.2019 18:03,97164.340285
10,03.03.2019 18:04,97356.98210625
11,03.03.2019 18:05,97433.92426083334
12,03.03.2019 18:06,97445.30505083331
13,03.03.2019 18:07,97543.26295416664
14,03.03.2019 18:08,97963.91071791667
15,03.03.2019 18:09,97973.44333333331
16,03.03.2019 18:10,97967.36966666667
17,03.03.2019 18:11,97852.67966666665
18,03.03.2019 18:12,97924.72366666667
19,03.03.2019 18:13,98018.04033333332
20,03.03.2019 18:14,98279.83066666663
21,03.03.2019 18:15,98040.75
22,03.03.2019 18:16,97869.57633333333
23,03.03.2019 18:17,97899.86866666666
24,03.03.2019 18:18,97810.25666666667
25,03.03.2019 18:19,97835.77966666664
26,03.03.2019 18:20,97862.80399999996
27,03.03.2019 18:21,97888.66566666668
28,03.03.2019 18:22,97834.14566666669
29,03.03.2019 18:23,97751.53566666665
30,03.03.2019 18:24,97752.178
