,1,2
0,24.02.2019 12:16,94600.51498499999
1,24.02.2019 12:17,94676.68620374998
2,24.02.2019 12:18,94752.85743250001
3,24.02.2019 12:19,94828.56856374998
4,24.02.2019 12:20,94918.76184375
5,24.02.2019 12:21,94953.01328749998
6,24.02.2019 12:22,95038.05897875002
7,24.02.2019 12:23,95264.283265
8,24.02.2019 12:24,95139.42761375
9,24.02.2019 12:25,95190.97796499998
10,24.02.2019 12:26,95337.32564375
11,24.02.2019 12:27,95284.48732875
12,24.02.2019 12:28,95237.29267624998
13,24.02.2019 12:29,95279.03886875001
14,24.02.2019 12:30,95388.31254624999
15,24.02.2019 12:31,95515.73813625
16,24.02.2019 12:32,95537.79920750001
17,24.02.2019 12:33,95485.512285
18,24.02.2019 12:34,95503.42707625001
19,24.02.2019 12:35,95507.34489000001
20,24.02.2019 12:36,95495.73393875
21,24.02.2019 12:37,95516.41022874998
22,24.02.2019 12:38,95601.4763325
23,24.02.2019 12:39,95666.764
24,24.02.2019 12:40,95690.45650375001
25,24.02.2019 12:41,95687.76466125
26,24.02.2019 12:42,95709.80317125001
27,24.02.2019 12:43,95740.4583325
28,24.02.2019 12:44,95780.97483625
29,24.02.2019 12:45,95831.95799999998
30,24.02.2019 12:46,95847.43907875002
