,1,2
0,24.02.2019 11:43,94699.87071375
1,24.02.2019 11:44,94789.41284000002
2,24.02.2019 11:45,94880.9125925
3,24.02.2019 11:46,94951.31542875
4,24.02.2019 11:47,95086.52960625
5,24.02.2019 11:48,95134.314945
6,24.02.2019 11:49,95164.22378375
7,24.02.2019 11:50,95217.73312375
8,24.02.2019 11:51,95315.32878749998
9,24.02.2019 11:52,95377.850465
10,24.02.2019 11:53,95526.39720875
11,24.02.2019 11:54,95565.16427375001
12,24.02.2019 11:55,95448.70201499999
13,24.02.2019 11:56,95464.7442875
14,24.02.2019 11:57,95467.9201475
15,24.02.2019 11:58,95500.97166999998
16,24.02.2019 11:59,95504.28385625
17,24.02.2019 12:00,95519.21860125
18,24.02.2019 12:01,95512.37717749999
19,24.02.2019 12:02,95646.02918
20,24.02.2019 12:03,95647.94511625
21,24.02.2019 12:04,95692.50381000001
22,24.02.2019 12:05,95818.1086625
23,24.02.2019 12:06,95837.81606375
24,24.02.2019 12:07,95856.5634625
25,24.02.2019 12:08,95902.41849499999
26,24.02.2019 12:09,95943.79482875
27,24.02.2019 12:10,96026.67332874998
28,24.02.2019 12:11,96006.65966625
29,24.02.2019 12:12,96003.302
30,24.02.2019 12:13,96035.49883375
