,1,2
0,24.02.2019 11:43,767699.782688125
1,24.02.2019 11:44,807265.14390125
2,24.02.2019 11:45,819169.1437400001
3,24.02.2019 11:46,901826.729676875
4,24.02.2019 11:47,890661.2366031251
5,24.02.2019 11:48,925634.7290475001
6,24.02.2019 11:49,945982.345516875
7,24.02.2019 11:50,980183.017874375
8,24.02.2019 11:51,1004544.52808125
9,24.02.2019 11:52,1046281.1092949999
10,24.02.2019 11:53,1028291.0663543751
11,24.02.2019 11:54,1082408.730886875
12,24.02.2019 11:55,1133999.49532
13,24.02.2019 11:56,1169385.8050812501
14,24.02.2019 11:57,1169479.8259487501
15,24.02.2019 11:58,1160431.1599599998
16,24.02.2019 11:59,1159616.202553125
17,24.02.2019 12:00,1229812.930613125
18,24.02.2019 12:01,1275219.47971375
19,24.02.2019 12:02,1342852.6230275002
20,24.02.2019 12:03,1396058.358058125
21,24.02.2019 12:04,1404657.7706550001
22,24.02.2019 12:05,1423063.20351875
23,24.02.2019 12:06,1467025.316094375
24,24.02.2019 12:07,1460278.90466875
25,24.02.2019 12:08,1460553.7595600002
26,24.02.2019 12:09,1552421.463976875
27,24.02.2019 12:10,1528618.8026018748
28,24.02.2019 12:11,1584176.4398331249
29,24.02.2019 12:12,1620169.9133749995
30,24.02.2019 12:13,1640052.009979375
