,1,2
0,24.02.2019 11:10,862929.3586149999
1,24.02.2019 11:11,890601.3621250001
2,24.02.2019 11:12,918273.36592125
3,24.02.2019 11:13,945945.3694675001
4,24.02.2019 11:14,973617.37322625
5,24.02.2019 11:15,1001274.1366625
6,24.02.2019 11:16,1053421.0019625
7,24.02.2019 11:17,994408.9098499999
8,24.02.2019 11:18,1106105.9254875001
9,24.02.2019 11:19,1076263.4440875
10,24.02.2019 11:20,1196895.82995
11,24.02.2019 11:21,1254841.3410874999
12,24.02.2019 11:22,1293437.3191875
13,24.02.2019 11:23,1248451.00205
14,24.02.2019 11:24,1327410.0156750001
15,24.02.2019 11:25,1294331.9502125
16,24.02.2019 11:26,1427059.8428
17,24.02.2019 11:27,1509563.0965375002
18,24.02.2019 11:28,1499198.50625
19,24.02.2019 11:29,1509513.4855875
20,24.02.2019 11:30,1562330.8198000002
21,24.02.2019 11:31,1642653.7377
22,24.02.2019 11:32,1693255.1820875
23,24.02.2019 11:33,1682763.1115
24,24.02.2019 11:34,1945385.276125
25,24.02.2019 11:35,1886776.7401625
26,24.02.2019 11:36,1903464.8600375
27,24.02.2019 11:37,1953018.138575
28,24.02.2019 11:38,2061056.724375
29,24.02.2019 11:39,2083820.2278374997
30,24.02.2019 11:40,2083820.2278374997
