,1,2
0,24.02.2019 12:16,818598.2113675001
1,24.02.2019 12:17,855514.2989143748
2,24.02.2019 12:18,892430.38652875
3,24.02.2019 12:19,929346.2440318752
4,24.02.2019 12:20,941519.0054218748
5,24.02.2019 12:21,1044866.2077062501
6,24.02.2019 12:22,1024689.187489375
7,24.02.2019 12:23,1060045.56057
8,24.02.2019 12:24,1088803.461306875
9,24.02.2019 12:25,1167495.7679200002
10,24.02.2019 12:26,1198265.279821875
11,24.02.2019 12:27,1243163.3129143748
12,24.02.2019 12:28,1284559.0609631247
13,24.02.2019 12:29,1299622.4232468752
14,24.02.2019 12:30,1327045.896335625
15,24.02.2019 12:31,1376153.571443125
16,24.02.2019 12:32,1423366.97672875
17,24.02.2019 12:33,1351395.75258
18,24.02.2019 12:34,1411647.262100625
19,24.02.2019 12:35,1411400.6189449998
20,24.02.2019 12:36,1429656.997406875
21,24.02.2019 12:37,1544371.2771143748
22,24.02.2019 12:38,1509392.0525412501
23,24.02.2019 12:39,1519280.714375
24,24.02.2019 12:40,1612190.455126875
25,24.02.2019 12:41,1568503.628393125
26,24.02.2019 12:42,1695583.7183981251
27,24.02.2019 12:43,1628481.40729125
28,24.02.2019 12:44,1596432.235230625
29,24.02.2019 12:45,1588033.75875
30,24.02.2019 12:46,1610907.052351875
